ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
16609,448,1218,Adriana Leon,77,81,76,68,79,35,65,79,82,80,76,78,77,78,59,69,65,65,76,56,51,80,79,77,73,80,73,32,68,32,33,26,80,70,71,40,RW,3,4,Right,"161cm / 5'3""",54kg / 119lb,"ST, LW, RM",31,Canada,Barclays WSL,Aston Villa,Trivela,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adriana-leon/227397,,,,,
16610,449,1218,Silvia Lloris,77,80,63,71,77,79,68,79,80,60,60,61,74,63,59,60,62,66,82,74,60,77,73,77,74,80,67,82,75,75,82,77,80,72,62,75,CB,2,3,Right,"170cm / 5'7""",62kg / 137lb,LB,20,Spain,Liga F,Atlético de Madrid,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/silvia-lloris/272012,,,,,
16611,450,1218,María Valenzuela,77,75,75,77,77,36,78,36,36,8,8,58,10,9,12,30,10,12,15,25,10,14,56,44,78,15,33,17,12,10,18,20,47,17,34,20,GK,2,1,Right,"174cm / 5'9""",79kg / 174lb,,21,Spain,Liga F,Levante Badalona,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-valenzuela/272021,75.0,75.0,77.0,78.0,77.0
16612,451,1218,Vicky Losada,77,64,71,73,78,66,68,63,65,78,71,71,73,65,60,79,51,69,82,75,72,77,76,75,75,80,79,64,53,62,75,65,68,68,75,50,CM,3,3,Right,"168cm / 5'6""",61kg / 134lb,CDM,33,Spain,Barclays WSL,Brighton,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vicky-losada/227201,,,,,
16613,452,1218,Batcheba Louis,77,90,75,70,77,40,67,91,89,77,77,76,72,82,62,76,64,59,76,64,64,75,83,78,72,78,74,36,71,37,38,31,85,69,69,53,ST,3,3,Right,"165cm / 5'5""",56kg / 123lb,"RM, RW",27,Haiti,Arkema PL,FC Fleury 91,"Quick Step, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/batcheba-louis/265947,,,,,
16614,453,1218,Hanna Lundkvist,77,77,58,72,70,76,75,77,77,60,60,62,55,41,51,65,77,37,80,70,61,66,72,70,72,77,63,73,77,81,75,70,89,73,79,66,RB,3,3,Right,"167cm / 5'6""",62kg / 137lb,LB,22,Sweden,NWSL,San Diego Wave,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hanna-lundkvist/272114,,,,,
16615,454,1218,Ena Mahmutovic,77,76,70,75,78,48,77,50,45,5,13,56,20,17,14,51,20,25,13,37,11,18,53,56,78,12,49,11,12,10,20,13,59,30,50,20,GK,4,1,Right,"177cm / 5'10""",65kg / 143lb,,20,Germany,GPFBL,FC Bayern München,"Far Reach, Footwork, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ena-mahmutovic/271860,76.0,70.0,75.0,77.0,78.0
16616,455,1218,Rosa Márquez,77,84,71,75,80,71,72,84,84,77,73,71,72,53,62,75,63,72,81,80,69,80,83,83,63,82,77,71,48,71,80,71,73,74,72,69,CM,4,4,Right,"158cm / 5'2""",46kg / 101lb,"RM, LM",23,Spain,Liga F,Real Betis,"Anticipate, Finesse Shot, Jockey, Press Proven, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rosa-marquez/262460,,,,,
16617,456,1218,Shekiera Martinez,77,81,73,69,79,44,73,80,82,77,77,72,66,72,60,71,59,57,79,64,63,80,71,79,80,81,72,33,72,34,49,50,84,72,73,71,ST,3,3,Right,"163cm / 5'4""",60kg / 132lb,RW,23,Germany,GPFBL,SC Freiburg,"Flair, Quick Step, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shekiera-martinez/264950,,,,,
16618,457,1218,Merritt Mathias,77,70,51,70,72,77,82,69,70,59,43,64,58,48,45,53,77,60,77,71,74,74,56,48,70,77,78,78,67,80,78,74,81,77,87,77,RB,3,3,Right,"168cm / 5'6""",62kg / 137lb,LB,34,United States,NWSL,Angel City FC,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/merritt-mathias/243776,,,,,
16619,458,1218,Paige Nielsen,77,81,48,60,64,76,83,80,81,52,43,66,45,36,42,32,74,44,68,60,69,58,70,80,73,67,72,76,67,80,77,74,88,64,92,85,CB,2,2,Right,"163cm / 5'4""",68kg / 150lb,LB,30,United States,NWSL,Houston Dash,"Bruiser, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paige-nielsen/267371,,,,,
16620,459,1218,Aniek Nouwen,77,54,50,57,58,78,79,55,53,40,40,82,43,38,56,42,38,55,73,79,25,50,54,43,68,69,73,76,76,79,78,77,84,59,88,80,CB,3,2,Right,"175cm / 5'9""",70kg / 154lb,,25,Holland,Barclays WSL,Chelsea,"Bruiser, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aniek-nouwen/246317,,,,,
16621,460,1218,Diana Ordóñez,77,73,77,64,74,42,68,75,72,82,82,74,69,74,77,56,48,61,77,70,54,72,73,61,77,80,74,37,79,38,39,37,85,65,71,62,ST,4,3,Right,"178cm / 5'10""",62kg / 137lb,,22,Mexico,NWSL,Houston Dash,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diana-ordonez/267237,,,,,
16622,461,1218,Laëtitia Philippe,77,80,73,68,79,47,78,49,44,11,18,51,18,17,25,32,21,17,25,27,16,16,40,60,71,25,35,19,14,16,19,18,63,29,58,22,GK,3,1,Right,"173cm / 5'8""",61kg / 134lb,,33,France,Arkema PL,Havre AC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laetitia-philippe/227349,80.0,73.0,68.0,78.0,79.0
16623,462,1218,Clara Pinedo,77,83,76,75,78,63,67,84,82,72,80,72,77,62,71,75,70,70,80,75,68,79,79,83,71,78,62,60,55,69,65,50,73,72,63,71,CAM,3,3,Right,"165cm / 5'5""",57kg / 126lb,"CM, LM",21,Spain,Liga F,Athletic Club,"Finesse Shot, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/clara-pinedo/272135,,,,,
16624,463,1218,Sarah Puntigam,77,42,59,72,76,78,83,52,33,58,52,70,65,60,63,67,57,77,81,76,81,78,55,55,75,82,79,78,72,75,82,78,77,87,81,82,CB,3,3,Left,"173cm / 5'8""",69kg / 152lb,CM,31,Austria,NWSL,Houston Dash,"Aerial, Long Ball Pass, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sarah-puntigam/265854,,,,,
16625,464,1218,Natalia Ramos,77,74,70,71,72,78,81,74,74,75,69,72,71,65,69,69,69,72,75,68,72,71,67,64,75,75,70,80,75,77,80,75,87,82,83,75,CDM,3,3,Right,"171cm / 5'7""",63kg / 139lb,CM,25,Spain,Liga F,UD Tenerife,"Anticipate, Bruiser, Intercept, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/natalia-ramos/272224,,,,,
16626,465,1218,Friederike Repohl,77,78,75,74,74,45,78,47,41,13,15,56,8,15,15,21,27,17,13,37,32,24,47,55,74,13,55,14,16,21,14,12,65,40,70,12,GK,2,1,Right,"177cm / 5'10""",68kg / 150lb,,30,Germany,GPFBL,Leverkusen,"Far Reach, Footwork, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/friederike-repohl/264915,78.0,75.0,74.0,78.0,74.0
16627,466,1218,Kaleigh Riehl,77,46,43,57,67,79,67,39,51,45,38,55,44,35,41,51,43,37,70,62,48,63,62,64,77,72,70,75,78,77,84,79,75,37,79,74,CB,2,2,Right,"173cm / 5'8""",64kg / 141lb,,27,United States,NWSL,Utah Royals FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaleigh-riehl/267388,,,,,
16628,467,1218,Cari Roccaro,77,73,68,74,76,71,70,71,75,66,70,70,68,53,66,77,57,67,83,78,55,78,74,40,82,79,74,68,62,76,72,68,71,77,63,77,CDM,3,3,Right,"168cm / 5'6""",60kg / 132lb,CM,30,United States,NWSL,Chicago Red Stars,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cari-roccaro/267372,,,,,
16629,468,1218,Enith Salón,77,80,77,71,77,47,74,47,48,8,8,53,8,7,14,27,12,12,30,33,12,13,50,55,75,22,33,13,11,11,14,13,63,29,60,19,GK,2,1,Right,"167cm / 5'6""",59kg / 130lb,,22,Spain,Liga F,Valencia CF,1v1 Close Down,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/enith-salon/271943,80.0,77.0,71.0,74.0,77.0
16630,469,1218,Sandra Starke,77,82,74,67,79,48,69,81,82,81,76,75,71,65,75,71,60,51,74,59,72,79,69,84,77,83,69,39,69,38,60,38,80,66,70,67,ST,3,3,Right,"165cm / 5'5""",59kg / 130lb,CM,31,Germany,GPFBL,RB Leipzig,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sandra-starke/262089,,,,,
16631,470,1218,Katie Stengel,77,72,78,61,73,33,73,73,71,79,82,73,73,71,78,63,39,56,77,54,48,76,50,70,78,76,63,21,79,38,22,24,89,62,82,60,ST,3,3,Right,"175cm / 5'9""",67kg / 148lb,LW,32,United States,NWSL,NJ/NY Gotham,"Chip Shot, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/katie-stengel/226350,,,,,
16632,471,1218,Tereza Szewieczková,77,67,74,75,75,70,70,68,67,78,77,70,78,60,63,80,69,68,78,72,71,77,65,72,75,78,69,66,67,70,76,60,71,80,66,69,CM,3,3,Right,"163cm / 5'4""",62kg / 137lb,LM,26,Czech Republic,Ceska Liga Žen,Slavia Praha,"Incisive Pass, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tereza-szewieczkova/275808,,,,,
16633,472,1218,Andrea Tarazona,77,77,74,75,81,34,78,35,33,8,9,56,10,11,12,25,10,11,15,15,9,10,57,40,69,11,33,17,15,11,20,12,48,18,34,22,GK,2,1,Right,"168cm / 5'6""",56kg / 123lb,,20,Spain,Liga F,Levante UD,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrea-tarazona/272020,77.0,74.0,75.0,78.0,81.0
16634,473,1218,Ana Tejada,77,74,57,68,69,78,70,75,73,66,58,60,55,43,51,60,63,41,80,71,56,66,68,68,72,74,70,78,77,78,80,75,85,64,72,70,CB,2,2,Right,"170cm / 5'7""",69kg / 152lb,,22,Spain,NWSL,Utah Royals FC,"Block, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ana-tejada/272206,,,,,
16635,474,1218,Julie Thibaud,77,39,47,56,62,80,76,36,42,40,42,73,40,35,44,49,39,36,72,59,49,57,47,61,76,71,63,76,77,80,83,77,74,72,79,72,CB,2,2,Right,"167cm / 5'6""",64kg / 141lb,,26,France,Barclays WSL,Leicester City,"Aerial, Block, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julie-thibaud/258704,,,,,
16636,475,1218,Martha Thomas,77,77,78,61,77,39,72,76,78,81,79,79,78,74,56,55,59,58,70,50,60,77,78,71,75,77,74,46,68,33,35,26,81,72,76,59,ST,3,3,Right,"170cm / 5'7""",62kg / 137lb,,28,Scotland,Barclays WSL,Spurs,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martha-thomas/265277,,,,,
16637,476,1218,Lilla Turányi,77,35,55,65,62,78,82,33,37,31,58,72,42,32,62,62,50,64,76,72,39,57,56,73,73,68,70,78,77,78,79,77,76,79,86,77,CB,3,2,Left,"175cm / 5'9""",66kg / 146lb,,25,Hungary,GPFBL,Leverkusen,"Anticipate, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lilla-turanyi/264924,,,,,
16638,477,1218,Riko Ueki,77,70,77,66,76,46,67,74,66,86,82,72,72,66,66,62,53,63,77,68,48,76,66,63,77,81,69,42,68,30,59,38,76,71,69,57,ST,3,4,Right,"162cm / 5'4""",53kg / 117lb,,25,Japan,Barclays WSL,West Ham,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/riko-ueki/248728,,,,,
16639,478,1218,Paola Ulloa,77,75,74,72,80,41,76,41,41,7,7,54,8,7,11,27,11,10,30,23,10,11,55,44,75,12,33,14,11,9,17,17,49,17,37,18,GK,2,1,Right,"164cm / 5'5""",60kg / 132lb,,27,Spain,Liga F,Madrid CFF,Deflector,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paola-ulloa/272061,75.0,74.0,72.0,76.0,80.0
16640,479,1218,Barbora Votíková,77,80,69,70,81,50,79,48,52,11,10,53,8,7,17,35,14,13,29,29,15,23,50,56,67,27,45,18,13,19,17,13,62,30,57,38,GK,2,1,Right,"178cm / 5'10""",67kg / 148lb,,28,Czech Republic,Ceska Liga Žen,Slavia Praha,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/barbora-votikova/265040,80.0,69.0,70.0,79.0,81.0
16641,480,1218,Dani Weatherholt,77,52,55,67,69,76,75,59,46,58,51,63,58,52,48,74,43,54,78,76,48,67,49,69,74,75,77,76,67,80,77,74,72,78,73,77,CDM,3,3,Right,"173cm / 5'8""",65kg / 143lb,CM,30,United States,NWSL,NC Courage,"Aerial, Bruiser",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dani-weatherholt/267376,,,,,
16642,481,1525,Diana Bartovičová,76,57,41,54,58,78,72,58,57,20,41,39,46,19,65,29,27,66,76,70,40,55,49,49,77,62,71,76,72,80,81,70,77,59,76,78,CB,3,2,Right,"173cm / 5'8""",61kg / 134lb,,31,Slovakia,Ceska Liga Žen,Slavia Praha,Bruiser,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diana-bartovicova/275813,,,,,
16643,482,1525,Jen Beattie,76,44,41,55,54,77,78,38,48,52,30,58,43,42,55,33,42,46,73,70,38,50,34,38,70,67,59,78,72,79,76,73,75,59,89,76,CB,3,2,Right,"177cm / 5'10""",67kg / 148lb,,33,Scotland,NWSL,Bay FC,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jen-beattie/245873,,,,,
16644,483,1525,Fiamma Benítez,76,77,69,73,79,58,72,80,75,70,77,60,65,62,55,75,67,60,79,75,63,80,79,76,71,80,70,62,55,52,65,50,76,84,72,55,CAM,3,4,Right,"167cm / 5'6""",58kg / 128lb,CM,20,Spain,Liga F,Atlético de Madrid,"Dead Ball, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fiamma-benitez/272094,,,,,
16645,484,1525,Camryn Biegalski,76,63,48,68,69,76,64,67,60,51,47,50,53,38,42,58,75,47,75,66,66,68,63,57,74,74,73,73,76,79,75,78,76,75,61,56,RB,3,3,Right,"173cm / 5'8""",63kg / 139lb,,26,United States,NWSL,Chicago Red Stars,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/camryn-biegalski/267251,,,,,
16646,485,1525,Celin Bizet,76,84,70,70,77,37,67,85,83,72,72,69,68,62,63,70,76,47,75,60,63,78,81,81,69,77,71,36,31,37,41,30,64,69,67,65,RM,3,4,Right,"167cm / 5'6""",56kg / 123lb,"RW, ST",22,Norway,Barclays WSL,Spurs,"Flair, Rapid, Trivela, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/celin-bizet/264896,,,,,
16647,486,1525,Jassina Blom,76,73,76,63,75,24,65,74,72,80,80,73,69,77,66,62,61,55,72,52,61,74,73,79,70,77,70,19,81,16,18,16,87,58,74,46,ST,3,2,Left,"168cm / 5'6""",60kg / 132lb,,30,Belgium,Liga F,UD Tenerife,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jassina-blom/264671,,,,,
16648,487,1525,Rebecka Blomqvist,76,80,71,70,80,46,69,79,80,78,73,74,64,72,65,68,67,65,75,68,63,80,82,78,78,82,70,42,76,33,51,48,87,67,75,52,ST,3,3,Right,"167cm / 5'6""",58kg / 128lb,CAM,27,Sweden,GPFBL,VfL Wolfsburg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rebecka-blomqvist/264058,,,,,
16649,488,1525,Celeste Boureille,76,70,69,71,74,70,69,68,72,71,69,71,74,54,55,75,57,51,79,75,59,76,65,55,73,78,68,75,67,65,76,64,72,78,69,58,CM,3,3,Right,"175cm / 5'9""",60kg / 132lb,"CDM, CB",30,United States,Arkema PL,Montpellier,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/celeste-boureille/266947,,,,,
16650,489,1525,Sofia Cantore,76,77,76,70,76,37,66,76,77,76,80,73,73,71,62,72,71,58,78,57,46,77,70,65,70,80,69,27,67,30,42,34,76,63,68,60,RW,3,3,Right,"167cm / 5'6""",60kg / 132lb,"ST, RM",24,Italy,Calcio A Femminile,Juventus,Chip Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sofia-cantore/266996,,,,,
16651,490,1525,Gabrielle Carle,76,74,49,66,67,74,66,75,73,42,46,51,58,48,44,55,71,49,72,63,68,66,61,65,73,72,60,74,68,77,74,74,73,76,61,63,RB,5,2,Right,"168cm / 5'6""",55kg / 121lb,LB,25,Canada,NWSL,Washington Spirit,"Block, Intercept, Long Throw, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabrielle-carle/247725,,,,,
16652,491,1525,Kerstin Casparij,76,76,56,70,73,74,60,76,76,57,63,57,45,43,47,58,75,47,79,70,66,74,74,68,71,74,60,76,59,73,79,75,69,64,58,60,RB,4,3,Right,"169cm / 5'7""",57kg / 126lb,RM,24,Holland,Barclays WSL,Manchester City,"Anticipate, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kerstin-casparij/264875,,,,,
16653,492,1525,Mariana Cerro,76,70,62,69,63,75,73,72,69,65,60,65,63,59,55,72,60,45,77,72,55,50,73,72,65,77,68,75,55,77,80,74,70,77,69,80,CDM,3,2,Right,"170cm / 5'7""",59kg / 130lb,CM,24,Spain,Liga F,Athletic Club,"Block, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mariana-cerro/272131,,,,,
16654,493,1525,Allysha Chapman,76,73,51,62,74,76,75,76,70,45,46,56,59,54,47,40,70,53,70,61,70,71,71,86,70,77,78,75,76,77,75,76,85,75,71,84,LB,3,2,Left,"160cm / 5'3""",57kg / 126lb,CB,35,Canada,NWSL,Houston Dash,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/allysha-chapman/227384,,,,,
16655,494,1525,Laia Codina,76,48,42,65,66,79,67,45,50,34,43,43,44,39,41,60,55,40,80,66,40,60,57,52,75,80,67,75,69,80,84,81,63,66,62,81,CB,2,2,Right,"170cm / 5'7""",63kg / 139lb,,24,Spain,Barclays WSL,Arsenal,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laia-codina/266949,,,,,
16656,495,1525,Kay-Lee de Sanders,76,65,48,55,55,77,74,65,65,30,48,57,45,25,60,38,29,43,76,70,37,46,62,65,70,60,64,73,81,79,78,73,85,69,76,74,CB,2,2,Right,"181cm / 5'11""",66kg / 146lb,,26,Holland,Nederland Vrouwen Liga,Ajax,"Anticipate, Pinged Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kay-lee-de-sanders/275948,,,,,
16657,496,1525,Celina Degen,76,56,51,62,63,77,73,42,68,36,48,67,49,32,64,57,48,46,74,64,63,60,51,59,80,68,66,77,79,79,75,76,76,58,79,74,CB,2,2,Right,"176cm / 5'9""",64kg / 141lb,CDM,23,Austria,GPFBL,1. FC Köln,"Intercept, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/celina-degen/264985,,,,,
16658,497,1525,Ane Elexpuru,76,84,68,73,76,73,61,85,84,69,70,68,69,69,50,70,80,65,75,68,71,75,84,78,60,80,67,72,61,70,80,71,76,67,63,45,RB,2,4,Right,"160cm / 5'3""",55kg / 121lb,RM,21,Spain,Liga F,Athletic Club,"Finesse Shot, First Touch, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ane-elexpuru/272125,,,,,
16659,498,1525,Claire Emslie,76,77,73,76,76,45,68,78,76,72,76,74,70,60,70,70,81,77,78,73,78,79,65,76,75,77,73,47,55,42,44,42,77,79,76,32,RW,4,4,Right,"170cm / 5'7""",66kg / 146lb,"LW, RM",30,Scotland,NWSL,Angel City FC,"Dead Ball, Finesse Shot, First Touch, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/claire-emslie/243403,,,,,
16660,499,1525,Vivien Endemann,76,83,71,69,75,43,66,77,87,79,73,69,68,72,55,70,72,69,74,51,69,75,80,71,78,76,69,48,69,30,41,55,70,62,69,60,RW,4,3,Right,"171cm / 5'7""",63kg / 139lb,RM,23,Germany,GPFBL,VfL Wolfsburg,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vivien-endemann/265055,,,,,
16661,500,1525,Mélissa Gomes,76,77,76,71,79,43,67,83,72,77,75,77,78,69,72,70,65,70,77,64,72,80,85,76,75,78,80,34,73,39,45,34,82,70,64,67,ST,4,3,Right,"167cm / 5'6""",60kg / 132lb,,30,Portugal,Arkema PL,Stade de Reims,"Flair, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/melissa-gomes/267673,,,,,
16662,501,1525,Grace Fisk,76,49,43,66,63,79,71,43,54,46,31,64,45,46,50,56,60,42,76,73,61,56,50,66,71,73,73,85,74,80,78,76,68,69,69,79,CB,3,2,Right,"172cm / 5'8""",59kg / 130lb,RB,26,England,Barclays WSL,Liverpool,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/grace-fisk/265301,,,,,
16663,502,1525,Gabrielle George,76,49,57,68,66,76,80,49,49,50,56,66,59,38,49,57,72,44,74,73,69,64,46,49,72,74,78,86,76,79,69,68,80,66,85,84,CB,3,3,Left,"171cm / 5'7""",70kg / 154lb,LB,27,England,Barclays WSL,Manchester Utd,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabrielle-george/266551,,,,,
16664,503,1525,Sarah Gorden,76,80,54,56,66,78,74,76,83,45,41,75,73,33,41,37,38,67,75,61,41,60,67,81,75,71,68,77,69,82,80,73,82,69,77,71,CB,2,2,Right,"163cm / 5'4""",58kg / 128lb,,32,United States,NWSL,Angel City FC,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sarah-gorden/267367,,,,,
16665,504,1525,Franziska Harsch,76,67,64,70,72,72,74,73,62,75,59,69,71,55,64,76,51,69,76,77,66,72,71,68,80,73,70,79,65,64,78,66,76,80,71,73,CM,2,3,Right,"182cm / 6'0""",70kg / 154lb,CDM,27,Germany,GPFBL,TSG Hoffenheim,"Aerial, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franziska-harsch/264988,,,,,
16666,505,1525,Sam Hiatt,76,65,39,59,63,78,71,62,67,43,37,43,41,35,39,60,41,40,71,66,47,59,61,60,75,68,69,78,77,80,79,74,80,64,74,70,CB,2,2,Right,"177cm / 5'10""",66kg / 146lb,,26,United States,NWSL,NJ/NY Gotham,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sam-hiatt/267203,,,,,
16667,506,1525,Julia Hickelsberger,76,82,67,75,74,44,56,79,85,78,66,69,68,62,60,76,79,65,79,66,62,75,72,42,75,80,65,43,53,41,50,27,67,50,57,59,RW,3,3,Right,"171cm / 5'7""",61kg / 134lb,RM,25,Austria,GPFBL,TSG Hoffenheim,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julia-hickelsberger/272337,,,,,
16668,507,1525,Jordyn Huitema,76,77,75,66,72,41,60,78,77,82,79,71,69,68,70,66,58,63,74,65,55,71,77,32,75,79,69,37,75,38,38,37,84,50,72,37,ST,3,4,Right,"181cm / 5'11""",70kg / 154lb,,23,Canada,NWSL,Seattle Reign,"Aerial, Power Header, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordyn-huitema/247512,,,,,
16669,508,1525,Estelle Johnson,76,65,39,54,59,78,67,61,69,46,37,41,40,35,39,53,34,34,68,61,37,58,33,47,75,67,75,77,69,80,80,77,76,33,79,75,CB,3,2,Right,"168cm / 5'6""",57kg / 126lb,,36,Cameroon,NWSL,NC Courage,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/estelle-johnson/248827,,,,,
16670,509,1525,Lou-Ann Joly,76,37,56,71,70,73,72,34,40,59,58,55,56,53,50,72,69,43,75,72,69,67,64,78,76,73,67,78,53,74,77,72,57,75,72,73,CDM,2,3,Right,"168cm / 5'6""",58kg / 128lb,CM,22,France,GPFBL,RB Leipzig,"Anticipate, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lou-ann-joly/265896,,,,,
16671,510,1525,Johanna Kaneryd,76,82,69,70,79,48,64,80,84,67,71,70,67,61,62,72,72,56,72,61,71,83,70,69,70,81,65,35,50,56,50,44,68,76,60,58,RM,3,3,Right,"163cm / 5'4""",58kg / 128lb,"CM, RW",27,Sweden,Barclays WSL,Chelsea,"Flair, Quick Step, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/johanna-kaneryd/241491,,,,,
16672,511,1525,Léa Khelifi,76,79,68,74,80,65,66,86,73,75,68,72,67,62,62,77,68,74,77,71,72,82,81,69,66,82,75,69,55,61,69,62,75,69,64,63,CAM,2,4,Left,"171cm / 5'7""",63kg / 139lb,"CM, ST",25,France,Arkema PL,Montpellier,"Flair, Incisive Pass, Technical, Trickster, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lea-khelifi/264904,,,,,
16673,512,1525,CeCe Kizer,76,74,73,73,76,45,63,74,74,76,75,68,74,65,69,75,66,67,77,74,61,77,75,48,77,79,74,47,51,42,45,39,64,80,57,55,LM,4,3,Right,"173cm / 5'8""",57kg / 126lb,"ST, LW",27,United States,NWSL,Houston Dash,"Incisive Pass, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ce-ce-kizer/267320,,,,,
16674,513,1525,Landaluze,76,64,33,65,61,78,71,66,63,43,30,35,32,37,45,51,66,36,80,62,47,52,69,59,62,70,71,80,80,74,80,77,84,69,76,60,CB,2,2,Right,"170cm / 5'7""",57kg / 126lb,RB,23,Spain,Liga F,Athletic Club,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/landaluze/272119,,,,,
16675,514,1525,Margaux Le Mouël,76,67,63,71,75,71,65,70,65,73,61,61,72,52,60,77,51,51,80,77,60,77,63,59,72,80,65,74,55,72,74,72,64,85,58,58,CDM,3,3,Right,"168cm / 5'6""",61kg / 134lb,CM,23,France,Arkema PL,Paris FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/margaux-le-mouel/267653,,,,,
16676,515,1525,Adriana,76,77,76,73,75,35,66,77,77,76,78,75,76,69,67,72,73,70,76,72,70,77,73,84,73,73,69,27,71,38,28,22,83,67,72,45,LM,3,3,Right,"165cm / 5'5""",54kg / 119lb,"RM, LW",27,Brazil,NWSL,Orlando Pride,"Anticipate, Finesse Shot, Flair, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adriana/248219,,,,,
